./data_preprocessed/0.05.jpg,0.05,28.105569
./data_preprocessed/0.1.jpg,0.1,28.105569
./data_preprocessed/0.15000000000000002.jpg,0.15000000000000002,28.106527
./data_preprocessed/0.2.jpg,0.2,28.130404
./data_preprocessed/0.25.jpg,0.25,28.109243
./data_preprocessed/0.3.jpg,0.3,28.088572
./data_preprocessed/0.35.jpg,0.35,28.034211
./data_preprocessed/0.39999999999999997.jpg,0.39999999999999997,28.018491
./data_preprocessed/0.44999999999999996.jpg,0.44999999999999996,27.986624
./data_preprocessed/0.49999999999999994.jpg,0.49999999999999994,28.016352
./data_preprocessed/0.5499999999999999.jpg,0.5499999999999999,27.981986
./data_preprocessed/0.6.jpg,0.6,27.978625
./data_preprocessed/0.65.jpg,0.65,28.032331
./data_preprocessed/0.7000000000000001.jpg,0.7000000000000001,27.960219
./data_preprocessed/0.7500000000000001.jpg,0.7500000000000001,27.937178
./data_preprocessed/0.8000000000000002.jpg,0.8000000000000002,27.940599
./data_preprocessed/0.8500000000000002.jpg,0.8500000000000002,27.908579
./data_preprocessed/0.9000000000000002.jpg,0.9000000000000002,27.898606
./data_preprocessed/0.9500000000000003.jpg,0.9500000000000003,27.855982
./data_preprocessed/1.0000000000000002.jpg,1.0000000000000002,27.795581
./data_preprocessed/1.0500000000000003.jpg,1.0500000000000003,27.850634
./data_preprocessed/1.1000000000000003.jpg,1.1000000000000003,27.839349
./data_preprocessed/1.1500000000000004.jpg,1.1500000000000004,27.824348
./data_preprocessed/1.2000000000000004.jpg,1.2000000000000004,27.759608
./data_preprocessed/1.2500000000000004.jpg,1.2500000000000004,27.830055
./data_preprocessed/1.3000000000000005.jpg,1.3000000000000005,27.761886
./data_preprocessed/1.3500000000000005.jpg,1.3500000000000005,27.694763
./data_preprocessed/1.4000000000000006.jpg,1.4000000000000006,27.761203
./data_preprocessed/1.4500000000000006.jpg,1.4500000000000006,27.691932
./data_preprocessed/1.5000000000000007.jpg,1.5000000000000007,27.666086
./data_preprocessed/1.5500000000000007.jpg,1.5500000000000007,27.723912
./data_preprocessed/1.6000000000000008.jpg,1.6000000000000008,27.639469
./data_preprocessed/1.6500000000000008.jpg,1.6500000000000008,27.612874
./data_preprocessed/1.7000000000000008.jpg,1.7000000000000008,27.638534
./data_preprocessed/1.7500000000000009.jpg,1.7500000000000009,27.606098
./data_preprocessed/1.800000000000001.jpg,1.800000000000001,27.593209
./data_preprocessed/1.850000000000001.jpg,1.850000000000001,27.573926
./data_preprocessed/1.900000000000001.jpg,1.900000000000001,27.561151
./data_preprocessed/1.950000000000001.jpg,1.950000000000001,27.559232
./data_preprocessed/2.000000000000001.jpg,2.000000000000001,27.528067
./data_preprocessed/2.0500000000000007.jpg,2.0500000000000007,27.522542
./data_preprocessed/2.1000000000000005.jpg,2.1000000000000005,27.531058
./data_preprocessed/2.1500000000000004.jpg,2.1500000000000004,27.493015
./data_preprocessed/2.2.jpg,2.2,27.487706
./data_preprocessed/2.25.jpg,2.25,27.440943
./data_preprocessed/2.3.jpg,2.3,27.439646
./data_preprocessed/2.3499999999999996.jpg,2.3499999999999996,27.412907
./data_preprocessed/2.3999999999999995.jpg,2.3999999999999995,27.401744
./data_preprocessed/2.4499999999999993.jpg,2.4499999999999993,27.396007
./data_preprocessed/2.499999999999999.jpg,2.499999999999999,27.35751
./data_preprocessed/2.549999999999999.jpg,2.549999999999999,27.365647
./data_preprocessed/2.5999999999999988.jpg,2.5999999999999988,27.347638
./data_preprocessed/2.6499999999999986.jpg,2.6499999999999986,27.302128
./data_preprocessed/2.6999999999999984.jpg,2.6999999999999984,27.309836
./data_preprocessed/2.7499999999999982.jpg,2.7499999999999982,27.266277
./data_preprocessed/2.799999999999998.jpg,2.799999999999998,27.266066
./data_preprocessed/2.849999999999998.jpg,2.849999999999998,27.238097
./data_preprocessed/2.8999999999999977.jpg,2.8999999999999977,27.239031
./data_preprocessed/2.9499999999999975.jpg,2.9499999999999975,27.227439
./data_preprocessed/2.9999999999999973.jpg,2.9999999999999973,27.209839
./data_preprocessed/3.049999999999997.jpg,3.049999999999997,27.224821
./data_preprocessed/3.099999999999997.jpg,3.099999999999997,27.181666
./data_preprocessed/3.149999999999997.jpg,3.149999999999997,27.170096
